work_id,canonical_paper_id,source_group,version_count,member_paper_ids,title,model,prompt_version,run_mode,prompt_sha256,adjudication_batch,decision,roles,confidence,evidence,reason,noise_flags,scale_relationship,core_gate,human_review_priority,human_review_reason
work_d009d02c21871957,131d0b3317400d826f55773e00ae06f2e3b86bc5,unresolved,1,131d0b3317400d826f55773e00ae06f2e3b86bc5,Machine Learning on Human Connectome Data from MRI,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,60fde19b9d64d6e83236fd6f76023cffd7f81d77798bfee945ee93aab349e87a,batch_032,role_bridge,['network_science'],0.78,application of machine learning models to connectome data in order to predict clinical outcomes,Review of ML on MRI-based connectome data.,['generic_machine_learning'],macro_only,not_applicable,True,low_confidence
work_d0342ff3b8b84510,b514ac1ce08f94f6d654b81cbc1761a502f2321f,core_audit,1,b514ac1ce08f94f6d654b81cbc1761a502f2321f,UTILIZING SERIAL SECTION ELECTRON MICROSCOPY TO INTERROGATE STAPHYLOCOCCUS AUREUS BONE INFECTION,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,599930ad8ad6b0eb1eea63a6fe0ab5db1b3cc5dd2982280fd021947c28b78dd5,batch_032,out_of_scope,[],0.88,UTILIZING SERIAL SECTION ELECTRON MICROSCOPY TO INTERROGATE STAPHYLOCOCCUS AUREUS BONE INFECTION,SSEM applied to bone infection pathology; not neural connectomics science.,[],unclear,not_applicable,True,core_noise_audit
work_d09866448cd69dbb,e282d912198a6c7c87f815aa58ba31448c0b7bfe,unresolved,1,e282d912198a6c7c87f815aa58ba31448c0b7bfe,Connectomic Networks and Their Impact on Clinical Outcomes in Glioma Treatment: A Review,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,876cd2514ac8936f995b045d82f8c3000615309adf6643463e0f79c9ad31624e,batch_032,role_bridge,['health_translation'],0.77,connectomics has provided an improved understanding of the structural and functional organization of the human brain into large-scale brain networks,Connectome-guided glioma surgery review.,[],nanoscale_only,not_applicable,True,low_confidence
work_d0cb089a1b552d5f,eabed93a0b469c24103c395525dbe58ec47a3bdb,core_audit,1,eabed93a0b469c24103c395525dbe58ec47a3bdb,A Transcriptome Community-and-Module Approach of the Human Mesoconnectome,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,a0cb45b552388a6205e702a9268fc04e901ee9e90a0d9c1297f87ea102bae72f,batch_032,adjacent_relevant,"['network_science', 'biological_application']",0.74,built brain-wise region modules that represent the connectome,Transcriptome-derived mesoscale brain connectome modules.,[],macro_only,not_applicable,True,low_confidence
work_d11f10e5a23d117e,7ac8f4d7a0f9da6cfd61fd8470e5a72babe9224b,core_audit,1,7ac8f4d7a0f9da6cfd61fd8470e5a72babe9224b,Diffusion Model-Based Data Augmentation for Enhanced Neuron Segmentation,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,9056ca7d2b3e2321fcf757d7834f8e1f095f597548f3037abcc3630dcb23b326,batch_032,adjacent_relevant,['reconstruction_segmentation'],0.77,Neuron segmentation in electron microscopy (EM) aims to reconstruct the complete neuronal connectome,"Diffusion-model EM data augmentation for neuron segmentation; general ML tool, not connectomics pipeline release.",['general_purpose_tool_only'],nanoscale_only,not_applicable,True,low_confidence
work_d142c576ad769b86,8394a35dcd8ad51584e13a8a04b99822699c1b4b,unresolved,1,8394a35dcd8ad51584e13a8a04b99822699c1b4b,Dynamics of the structural connectome in traumatic brain injury,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,,,insufficient_abstract,[],0.0,,No abstract after best-effort rescue; do not exclude from title alone.,[],unclear,not_applicable,True,uncertain_or_missing_abstract
work_d16238626e8fd436,c74b3396e1427fe37317b07f92a9290794c3cdff,core_audit,1,c74b3396e1427fe37317b07f92a9290794c3cdff,CeDNe: A multi-scale computational framework for modeling structure-function relationships in the C. elegans nervous system,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,8d1b2ca253642e751c889e8e81e6e473b4dcc88350d464b0ac3de0aaeac39905,batch_032,adjacent_relevant,"['network_science', 'structure_function_modeling', 'biological_application']",0.82,"C. elegans with its complete connectome, genetically identifiable neurons",CeDNe multi-scale modeling framework using C. elegans connectome; not wiring-map reconstruction or pipeline tool.,[],nanoscale_only,not_applicable,True,low_confidence
work_d17b4ee773b57bde,659e0cc8611c5d0993e33c338b856d831bce5744,unresolved,1,659e0cc8611c5d0993e33c338b856d831bce5744,Connectomics and graph theory analyses: Novel insights into network abnormalities in epilepsy,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,9383d0df81fdf054d42dd261f1dbe5cfb842ac349b83cd6e8bc103f1dc43ef8c,batch_032,role_bridge,"['health_translation', 'network_science']",0.79,"connectomics research regarding neural network architecture, dynamics, and function related to epilepsy",Connectomics review for epilepsy network analysis.,[],unclear,not_applicable,True,low_confidence
work_d184679749aabc6f,dcb751ec3935361d9c0bbc2609794104203c702b,core_audit,1,dcb751ec3935361d9c0bbc2609794104203c702b,Protocol for preparation of heterogeneous biological samples for 3D electron microscopy: a case study for insects,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,8aef0423a480ab9ef506a5bddbe2990f848eccd3f07117f022fb017e4065cc77,batch_032,adjacent_relevant,['acquisition_preparation'],0.76,3D-EM in a laboratory that has a standard supply of equipment and reagents for electron microscopy,"3D-EM sample prep protocol for insects; adjacent acquisition method, not connectomics pipeline science.",[],nanoscale_only,not_applicable,True,low_confidence
work_d18eb007fd2bf273,17db3c4512f6a36cb751e9337d544541b600c601,core_audit,1,17db3c4512f6a36cb751e9337d544541b600c601,Dynamic model of whole cortex reveals disassortative hub structure in the intracortical connectome,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,5b34eab35331e74b63cccfdfbbbfcacffd35f053ba3d9283a7b498e497ca5741,batch_032,out_of_scope,[],0.9,noise diffusion is constrained by intracortical white-matter projections to reproduce FC observed in experimental data (fMRI BOLD signal),fMRI effective connectivity model from DTI structural connectivity.,"['diffusion_mri_or_tractography', 'resting_state_or_functional_connectivity']",macro_only,not_applicable,True,core_noise_audit
work_d1a762e3951fc6e7,a0437429bae0ee2a2c7542a5e2e30c2fa7119ba9,core_audit,1,a0437429bae0ee2a2c7542a5e2e30c2fa7119ba9,Neural connectivity predicts spreading of alpha-synuclein pathology in fibril-injected mouse models: Involvement of retrograde and anterograde axonal propagation,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,d2808b36542adbe40d699ab1dfebd24636bfa429d23488db68fd3d9f8c8ff2e2,batch_032,adjacent_relevant,['biological_application'],0.77,alpha-synuclein inclusions propagates between brain region through neuronal networks,Alpha-synuclein spread modeled via mouse brain connectivity.,[],unclear,not_applicable,True,low_confidence
work_d1b5cbfd0840a3bb,47574e9fea2e1430912841b6553dc31598fe91e5,core_audit,1,47574e9fea2e1430912841b6553dc31598fe91e5,Optogenetic Mapping of Synaptic Connections in Mouse Brain Slices to Definethe Functional Connectome of Identified Neuronal Populations.,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,00d9429c50b0c0eb8e8eb2681befcbe65caa20db3156eeb301be3270be621b47,batch_032,adjacent_relevant,['biological_application'],0.73,optogenetics the functional synaptic connections between an identified population of neurons and defined postsynaptic target neurons may be measured systematically in order to determine the functional connectome,Optogenetic functional connectome mapping of dopamine neurons.,[],nanoscale_only,not_applicable,True,low_confidence
work_d1c176b87a4825be,cdc97248894574e7c5f265b55ee23cba1a058175,unresolved,1,cdc97248894574e7c5f265b55ee23cba1a058175,Millisecond two-photon optical ribbon imaging for small-animal functional connectome study.,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,b32d40f03856880b86697cb1620a8ff394361c296a767d32eb78a919873fdbcb,batch_032,adjacent_relevant,['biological_application'],0.76,"Combined with a Drosophila anatomical connectome database, which is the most complete among all model animals",Two-photon imaging toward Drosophila functional connectome.,[],nanoscale_only,not_applicable,True,low_confidence
work_d1ee10513299706b,438c2751b43984d8a718d34faaa617ea16a7e5f9,core_audit,1,438c2751b43984d8a718d34faaa617ea16a7e5f9,Diffusion profile embedding as a basis for graph vertex similarity,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,a961ebff2a0658a45fd749ca0deab328c01df69e8cdbb8802bae7bf1b69497f5,batch_032,adjacent_relevant,['network_science'],0.8,applied it to synthetic data as well as the neural connectome of the C. elegans worm and a connectome of neurons in the mouse retina,Graph diffusion similarity applied to C. elegans and retina connectomes.,[],nanoscale_only,not_applicable,True,low_confidence
work_d1f2442f6d43b0fa,565faa100592396d6f7cfb751bb87a7b357e872b,role_bridge,1,565faa100592396d6f7cfb751bb87a7b357e872b,Unambiguous identification of asymmetric and symmetric synapses using volume electron microscopy,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,e3394b89ba172fa415e8cb2ac44c0b5869afe40fb403c7a68f570e4544134667,batch_032,adjacent_relevant,"['acquisition_preparation', 'synapse_inference']",0.78,Focused Ion Beam Milling and Scanning Electron Microscopy for studying brain tissue,"Volume EM protocol for synapse identification; adjacent imaging method, not connectomics pipeline release.",[],nanoscale_only,not_applicable,True,low_confidence
work_d2293cb29867107b,2c03904d00c66022f46a5455dac0a52dee16a91f,core_audit,1,2c03904d00c66022f46a5455dac0a52dee16a91f,Conservative and disruptive modes of adolescent change in brain functional connectivity,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,943dc10582e114a3199cb500e3c1c361300b1bc6d318678ed8f6f57617064fe0,batch_032,out_of_scope,[],0.9,multi-echo functional magnetic resonance imaging (fMRI) to measure developmental change in functional connectivity (FC),Adolescent fMRI functional connectivity development study.,['resting_state_or_functional_connectivity'],macro_only,not_applicable,True,core_noise_audit
work_d24ff280ba746e22,ec51b6f3996f22c9ea853ee0488d50c5b398acdc,core_audit,1,ec51b6f3996f22c9ea853ee0488d50c5b398acdc,Targeting ROCK2 to Restore Epileptic Synaptic Networks via Mitophagy Activation: Insights from Translational Imaging of SV2A In Vivo,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,baac1be4b96164585526538bae73817d9016ff66593ed5edd1d0041c36ced8d5,batch_032,out_of_scope,[],0.84,integrate the altered synaptic connectome in TLE patients with a human transcriptomics dataset,"TLE SV2A PET synaptic density connectome, not nanoscale EM.","['ambiguous_connectome_usage', 'generic_health_context']",unclear,not_applicable,True,core_noise_audit
work_d2682f89b232ff86,6974d741e7042db2725f3464c981c5db9918cb60,core_audit,1,6974d741e7042db2725f3464c981c5db9918cb60,Morphology and connectivity of the small bistratified A8 amacrine cell in the mouse retina,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,dda45f7e8efb54c9fa5803bf2b2ac7ab56aef3ea5d848b0ae8d76538d2783b9e,batch_032,adjacent_relevant,"['biological_application', 'synapse_inference']",0.79,connectivity of A8 cells to bipolar cells and ganglion cells was studied by double and triple immunolabeling experiments,Immunolabeling-based retina amacrine connectivity; not EM wiring-map reconstruction.,[],unclear,not_applicable,True,low_confidence
work_d26c30f893f6a134,343134ddf999297df9476a182ac0b4cad6919551,core_audit,1,343134ddf999297df9476a182ac0b4cad6919551,BioNIC: Biologically Inspired Neural Network for Image Classification Using Connectomics Principles,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,7ca4d21edb6d81907303525f75d55976e82792154396b995a9a8ed8a45d6035d,batch_032,adjacent_relevant,['structure_function_modeling'],0.79,architectural constraints derived from a single cortical column of the mouse Primary Visual Cortex(V1): connectivity imposed via adjacency masks,BioNIC NN inspired by MICrONS cortical column connectomics.,[],unclear,not_applicable,True,low_confidence
work_d26d9182a414bd2a,4a4c722dcbce64ef7af28d1871c153d9356ff7ac,core_audit,1,4a4c722dcbce64ef7af28d1871c153d9356ff7ac,Microglia Sculpt Postnatal Neural Circuits in an Activity and Complement-Dependent Manner,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,185f695e9234b9e5519b3bbc6cb676e7516d295cb2dbcee183379c6a7e163969,batch_032,out_of_scope,[],0.86,microglia engulf presynaptic inputs during peak retinogeniculate pruning,Microglia synaptic pruning biology; no connectomics reconstruction or pipeline.,[],unclear,not_applicable,True,core_noise_audit
work_d27512b8658ab43c,341e654d7bda2a3f4a7613f58a04762b84cc4d28,unresolved,1,341e654d7bda2a3f4a7613f58a04762b84cc4d28,The structural connectome and internalizing and externalizing symptoms at 7 and 13 years in individuals born very preterm and full-term,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,0358588a1c03531f5826bca5a052b0906c710662a010947db18f08e5e50981ee,batch_032,out_of_scope,[],0.89,Structural and diffusion MRI data were combined to generate structural connectomes,Preterm structural connectome and behavioral symptoms.,['diffusion_mri_or_tractography'],macro_only,not_applicable,True,random_high_confidence_exclusion_audit
work_d293a4127c914354,0799039abb82a506d1b38f4bf6588fb396da8eae,unresolved,1,0799039abb82a506d1b38f4bf6588fb396da8eae,MRI Graph Analysis and Inference for Connectomics ( MIGRAINE ),agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,,,insufficient_abstract,[],0.0,,No abstract after best-effort rescue; do not exclude from title alone.,[],unclear,not_applicable,True,uncertain_or_missing_abstract
work_d2aa9ba75c9f5683,95212f4dd48e91e871d1fa825628df43d119c7a5,core_audit,1,95212f4dd48e91e871d1fa825628df43d119c7a5,Surfaceome dynamics during neuronal development and synaptic plasticity reveal system-wide surfaceome reorganization independent of global proteostasis,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,b67fecba1dfab9ea5a79b3a6087a34ffbd1bbf1d555e45b7c1ebf8ca45f01a0d,batch_032,adjacent_relevant,['biological_application'],0.7,"broad brain transcriptome, connectome and global proteome maps are being generated",Neuronal surfaceome dynamics during development and synaptic plasticity.,[],nanoscale_only,not_applicable,True,low_confidence
work_d2abedfe2fe8e9a8,614092867fac6212818f9feb2183eeab19b3522e,unresolved,1,614092867fac6212818f9feb2183eeab19b3522e,The connectomics of brain disorders,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,ba625e038b904e977bcdf86c5b130101eff86cfc3adb85e5d8d74d997d5b8a4b,batch_032,role_bridge,"['health_translation', 'network_science']",0.78,"connectome. Thus, network organization fundamentally influences brain disease",Review of connectomics in brain disease propagation.,[],nanoscale_only,not_applicable,True,low_confidence
work_d2b5a656b5988a70,3932d1e07a25823ff8ede83079502c69e8092280,unresolved,1,3932d1e07a25823ff8ede83079502c69e8092280,PointNeuron: 3D Neuron Reconstruction via Geometry and Topology Learning of Point Clouds,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,3c4b338eda5d1e31c37fb218ef4d42b4894157186c1d6dc2397022b6148f6224,batch_032,adjacent_relevant,['reconstruction_segmentation'],0.77,Digital neuron reconstruction from 3D microscopy images is an essential technique for investigating brain connectomics,"PointNeuron point-cloud reconstruction framework; general EM tracing tool, not connectomics pipeline release.",['general_purpose_tool_only'],unclear,not_applicable,True,low_confidence
work_d2c3bba07feec3fd,c37b4126dcfb9eb597b83a34e9368226a963d9ca,unresolved,1,c37b4126dcfb9eb597b83a34e9368226a963d9ca,Buried Treasure? Overlooked and Newly Discovered Evolutionary Contributions to Human Brain Diseases,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,7c6ceee9c45a502c69a6fc18573731db1ca0b6bb56e24abed362047843862d34,batch_032,role_bridge,['health_translation'],0.72,"connectomic, behavioral, and cultural levels",Evolutionary neuroscience review mentioning connectome concept.,[],nanoscale_only,not_applicable,True,low_confidence
work_d2df514fdb3df8f0,989ede2d7923c453cb77ecae30fb56d6b53ba16b,core_audit,1,989ede2d7923c453cb77ecae30fb56d6b53ba16b,Volume electron microscopy for neuronal circuit reconstruction.,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,f17b1a9df378d4f9b8ebb846031b149526637095803c7d0164af1ff7f028896c,batch_032,adjacent_relevant,"['acquisition_preparation', 'reconstruction_segmentation']",0.81,"reconstructing anatomical connectivity between neurons, considering both the current capabilities and future prospects",Volume EM methods review for circuit reconstruction; no pipeline release or wiring-graph analysis.,[],nanoscale_only,not_applicable,True,low_confidence
work_d303425c19633625,53efa805f683a5dcbf4932524e7e5a0452e5978c,role_bridge,1,53efa805f683a5dcbf4932524e7e5a0452e5978c,CERA-TVR: A framework for interactive high-quality teravoxel volume visualization on standard PCs,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,,,insufficient_abstract,[],0.0,,No abstract after best-effort rescue; do not exclude from title alone.,[],unclear,not_applicable,True,uncertain_or_missing_abstract
work_d3260d4a80ed1193,ab7498e6e64168533b33dd377065ff084835c720,core_audit,1,ab7498e6e64168533b33dd377065ff084835c720,Cross-Classification Clustering: An Efficient Multi-Object Tracking Technique for 3-D Instance Segmentation in Connectomics,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,60ba76d92194f2147aaa95e973247374277ef27eb60d11c308364708aba4a0ec,batch_032,adjacent_relevant,['reconstruction_segmentation'],0.76,"cross-classification clustering (3C), a technique that simultaneously tracks complex, interrelated objects in an image stack","Cross-classification clustering for connectomics instance tracking; general segmentation tool, not pipeline release.",['general_purpose_tool_only'],unclear,not_applicable,True,low_confidence
work_d333aa68266feb1b,44c7c1ea3d9c1d56a8cd5c94980ef9b5996132dc,core_audit,1,44c7c1ea3d9c1d56a8cd5c94980ef9b5996132dc,Exploring early human brain development with structural and physiological neuroimaging,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,edc1211b1ea589bcf6a2719aca14e4d2823f76983cecc2e3b4ac773b983b7bae,batch_032,adjacent_relevant,['biological_application'],0.71,"synaptic connectivity, i.e. ensemble of direct chemical and electrical connections between neurons",Early brain development review including synaptic connectivity.,[],nanoscale_only,not_applicable,True,low_confidence
work_d3a28ecbfb6e7ac0,b27e252bd8e0ec4be41c1525bc79ccef5004a0c4,unresolved,1,b27e252bd8e0ec4be41c1525bc79ccef5004a0c4,Methods to investigate the structure and connectivity of the nervous system,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,79e1aa1808e17a8ba0f8b878f0ee554e21209b00fbda4f78ff63576d3084af3f,batch_032,adjacent_relevant,['acquisition_preparation'],0.74,identifying how neurons in those circuits are connected to one another,Review of methods to investigate nervous system structure and connectivity.,[],nanoscale_only,not_applicable,True,low_confidence
work_d3be9b5edaedfc45,5a23594e2f672700c8aa6825250ea924ae6c7c91,role_bridge,1,5a23594e2f672700c8aa6825250ea924ae6c7c91,A Survey of Methods for 3D Histology Reconstruction,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,66b9296d1d5649e34a4259e98561393495dcbc0c2757abf684b3acd6f38307ee,batch_032,role_bridge,['acquisition_preparation'],0.73,combining non-invasive imaging with histology unveiled invaluable opportunities to relate macroscopic information to the underlying microscopic properties of tissues,3D histology reconstruction methods survey.,[],multi_scale_bridging,not_applicable,True,low_confidence
work_d3cf22e003428382,3978b6586e801574d5878a5e68843ef8f105df74,unresolved,1,3978b6586e801574d5878a5e68843ef8f105df74,Statistical Inference on Errorfully Observed Graphs,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,761e8f34fb1fffd7f61f95c527cf0a9d87a76a33552c589d758ccb12e54d1602,batch_032,adjacent_relevant,['network_science'],0.72,errorful observations of the C. elegans connectome graph,Statistical inference on errorful C. elegans connectome graphs.,[],nanoscale_only,not_applicable,True,low_confidence
work_d4395c114414a2d9,a587dac1aa44108d1e044073f65fb409affe6dad,unresolved,1,a587dac1aa44108d1e044073f65fb409affe6dad,Hypergraphs Demonstrate Anastomoses During Divergent Integration,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,3452a534e69d1fa3dde7672c07469f14e64b7830f99f7c27a37e8781763e95cb,batch_032,adjacent_relevant,['biological_application'],0.68,new structures to emerge (such as a connectome) while also demonstrating how precursor categories are maintained,Developmental hypergraph model mentioning connectome emergence.,[],nanoscale_only,not_applicable,True,low_confidence
work_d4744c4ce5239b33,67dacd2f33b49bf4b193c464369a2e7d84955e0a,core_audit,1,67dacd2f33b49bf4b193c464369a2e7d84955e0a,Nanoscale patterning of in vitro neuronal circuits,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,a36f4d13fe60020e5350864ba11cfd789232e5a2af9d186362320f6a17684e4d,batch_033,out_of_scope,[],0.87,guide synapse formation between small groups of neurons (i.e. nodes),In vitro neuronal circuit patterning; not connectomics reconstruction or analysis.,[],unclear,not_applicable,True,core_noise_audit
work_d478e4e9b45418c2,0bdb614c1970a00baf98101ea65a8cdb524a407e,unresolved,1,0bdb614c1970a00baf98101ea65a8cdb524a407e,Memory Trade-Offs in Neuromorphic Communication Strategies of the Flywire Connectome on Loihi 2,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,9d40cce90df5077ec5a16f09a23935b0b26184d1f9ad6050da2288be9c0459a6,batch_033,role_bridge,['infrastructure'],0.82,mapping the Drosophila melanogaster (fruit fly) connectome from the FlyWire Consortium for neuromorphic acceleration,FlyWire connectome mapping to Loihi 2 neuromorphic hardware.,[],nanoscale_only,not_applicable,True,low_confidence
work_d4793789155c9aab,bce2b265abcdf5f33f61d304d31cf2165243fca8,role_bridge,1,bce2b265abcdf5f33f61d304d31cf2165243fca8,"NEST Desktop, an Educational Application for Neuroscience",agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,61d493683f92d2e72fc49226a6e9b6ff79962612bb1604a1c76468f753ac2f5b,batch_033,role_bridge,['training_outreach'],0.84,"NEST Desktop, an Educational Application for Neuroscience",Web-based NEST educational tool for computational neuroscience.,[],unclear,not_applicable,True,low_confidence
work_d4adb6b78aefd6e0,4f1d7238c0cb5017a293664436687aa116f6abb4,unresolved,1,4f1d7238c0cb5017a293664436687aa116f6abb4,Connectome and graph analysis of the developing brain,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,,,insufficient_abstract,[],0.0,,No abstract after best-effort rescue; do not exclude from title alone.,[],unclear,not_applicable,True,uncertain_or_missing_abstract
work_d4b63535644c8a10,48e9f115b522ce1d4388318b142ed5f5bbece92b,core_audit,1,48e9f115b522ce1d4388318b142ed5f5bbece92b,Challenges of microtome‐based serial block‐face scanning electron microscopy in neuroscience,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,b7717e30cfde019542f9358b42c95f86d26dc03712afcb03eaa4a9a1557a79de,batch_033,adjacent_relevant,"['acquisition_preparation', 'reconstruction_segmentation']",0.8,Serial block-face scanning electron microscopy (SBEM) is becoming increasingly popular for a wide range of applications,SBEM challenges review for neural circuit reconstruction; not a pipeline release or wiring analysis.,[],nanoscale_only,not_applicable,True,low_confidence
work_d4c66da026d7e292,8d2a26f3140ff253c432f9dd83806eabdf71a5a2,core_audit,1,8d2a26f3140ff253c432f9dd83806eabdf71a5a2,Hue selectivity from recurrent circuitry in Drosophila,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,09c476acedbb5a568714db7f4ec85b3a2a36c68bef414bb723d821b73bc4ca2e,batch_033,adjacent_relevant,"['structure_function_modeling', 'biological_application']",0.81,construct a connectomics-constrained circuit model that accounts for this hue selectivity,Connectome-constrained Drosophila hue-selectivity circuit model; not wiring-map reconstruction or graph analysis.,[],nanoscale_only,not_applicable,True,low_confidence
work_d4e79c82413eec90,958444972fffeee1d84692f45e25324b408ff6ef,core_audit,1,958444972fffeee1d84692f45e25324b408ff6ef,On the number of limit cycles in asymmetric neural networks,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,dce7e7e14d7842573422a1b6beaaa3bfb8fc44ab4efd63ba326a9c223724bffd,batch_033,adjacent_relevant,['structure_function_modeling'],0.76,connectome': the set of chemical synapses and electrical junctions among neurons,Theoretical analysis of attractors in recurrent connectome-like networks.,[],nanoscale_only,not_applicable,True,low_confidence
work_d504b1ae6a472164,e1d2abacbaa4e683429edf14b20bcad19066638d,core_audit,1,e1d2abacbaa4e683429edf14b20bcad19066638d,"A multisensory, bidirectional, valence encoder guides behavioral decisions",agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,2a63b4db31983f2f765bd384f3caa49abe677fc35697a5d5556265a3d0596f43,batch_033,adjacent_relevant,"['biological_application', 'structure_function_modeling']",0.82,leverage the synaptic resolution connectome to determine where innate and learnt information from distinct aversive and appetitive sensory modalities converges,Drosophila larval valence encoder mapped using connectome resources; not wiring reconstruction or pipeline tool.,[],nanoscale_only,not_applicable,True,low_confidence
work_d54780d9b943a8b2,11dbf697a9b55f8c48d79c235f2d01e0cc06913e,core_audit,1,11dbf697a9b55f8c48d79c235f2d01e0cc06913e,Graph Theoretic and Motif Analyses of the Hippocampal Neuron Type Potential Connectome,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,2c17fe7387bf57d0b1dbf4169f08280d9b0e1ac98d7c3f66589bcfa44a1cd327,batch_033,adjacent_relevant,"['network_science', 'biological_application']",0.82,potential connectivity map of all known neuron types in the rodent hippocampal formation,Hippocampal neuron-type potential connectome graph analysis.,[],nanoscale_only,not_applicable,True,low_confidence
work_d56eaca7f17ba683,4b85bf47925f5d905b07cea216aadae08dba8b73,role_bridge,1,4b85bf47925f5d905b07cea216aadae08dba8b73,De novo genome assembly and annotation of gall-forming medicinal plant Pistacia chinensis subsp. integerrima (J. L. Stewart ex Brandis) Rech. f.,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,2f6ead078b5e55524df2da8616e9ad832bc0637012a7bbe5753e63ccebfefdd8,batch_033,out_of_scope,[],0.97,de novo genome assembly and annotation of gall-forming medicinal plant Pistacia chinensis,"Plant genome assembly, unrelated to connectomics.",[],unclear,not_applicable,True,random_high_confidence_exclusion_audit
work_d5ad5ca1e8b7dce0,8949a7ea5fd93c12ea10227a81d6afa157726dd2,unresolved,1,8949a7ea5fd93c12ea10227a81d6afa157726dd2,On the Changing Roles of Neuroimaging in Rehabilitation Science,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,3beb8c424fc93026e362720f28e1a041deadfab2bb8a8e1d9f7d7f30ed693192,batch_033,role_bridge,['health_translation'],0.74,Investigations of the human connectome have only recently been extended into neurorehabilitation populations,Neuroimaging in rehabilitation special issue mentioning connectome.,[],nanoscale_only,not_applicable,True,low_confidence
