work_id,canonical_paper_id,source_group,version_count,member_paper_ids,title,model,prompt_version,run_mode,prompt_sha256,adjudication_batch,decision,roles,confidence,evidence,reason,noise_flags,human_review_priority,human_review_reason,authors,year,venue,doi,abstract,publication_types,citation_count_work,has_recovered_bridge_version,has_retained_version,survey_tier,analysis_tier,curriculum_labels,curriculum_label_primary,curriculum_label_count
work_043d6cf6b22999a9,330ba6916cd4018ae8526dd09ca1e86088271836,core_audit,1,330ba6916cd4018ae8526dd09ca1e86088271836,A Digital Neural Array IC for Real-Time Neural Network Replication from Spike Activities,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,a015c5ab0d75fb1a2ad1d6b288e3fb3fd4b5076ece07509f1e65cd1c774ff39d,batch_000,adjacent_relevant,"['structure_function_modeling', 'infrastructure']",0.7,network reconstruction—inferring synaptic connectivity directly from spike-train data; biologically derived C.elegans head network,"Hardware platform reconstructing synaptic connectivity from spikes, validated on C. elegans—adjacent neuromorphic/inference, not EM mapping.",[],True,low_confidence,D. Park; Hajung Mun; Minhyeok Jeong; Dahee Kang; Jongmin Lee; Yoonmyung Lee,2026.0,"Design, Automation and Test in Europe",10.23919/date69613.2026.11539470,"Growing demand to deepen understanding of the human brain has accelerated efforts to identify the structure of biological neural networks from neuronal activities. This paper presents a fully digital, tile-able neural array integrated circuit(IC) that, to our knowledge, is the first hardware platform for network reconstruction—inferring synaptic connectivity directly from spike-train data generated by a biological (ground-truth) network. Designed with the overarching goal of emulation of biological networks, the architecture employs repeatable digital neuron-module tiles to ensure the scalability, flexibility and verifiability. Two chip-level run-time interfaces are integrated: a writable spike-forcing path for injecting biological spike pulses into selected IC neurons for synchronized co-firing, and a dedicated monitoring path for streaming spike events, synaptic weights, and membrane potentials. Scalability is further enabled by single-timer Δt capture and a piecewise-linear STDP Δw generator shared per neuron, avoiding complex LUTs/multipliers while preserving biological plausibility. The platform is realized in silicon and tested with an FPGA-based setup. Using only spike activity, the system reconstructs synaptic connectivity with high fidelity across diverse ground-truth networks ranging from simple 2-layer topologies to biologically derived C.elegans head network, as well as networks with bimodal and trimodal weight distributions. Accuracy was comprehensively quantified from multiple perspectives for both connectivity and spike-train similarity, confirming faithful replication. These results demonstrate that the proposed platform can recover the synaptic structure from spikes alone and provide a practical tool for predicting network learning responses under varied stimuli, advancing biological neural network research and real-time neuromorphic experimentation.",JournalArticle;Conference,0,False,True,adjacent_relevant,adjacent,[],,0
work_047847ced0c96ed0,1462000e3c61a2c30f232e7512e4a81e010c8b12,role_bridge,1,1462000e3c61a2c30f232e7512e4a81e010c8b12,The head direction circuit of two insect species,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,848b6f970d97b7387a3bfc75ac732ea72ed34a6bfb9da33c1f70237834af8372,batch_000,adjacent_relevant,"['structure_function_modeling', 'biological_application']",0.72,head direction circuit; neuronal circuit with dynamics resembling those of a ring attractor; precise connectivity patterns in two insect species,"Comparative modeling of insect heading circuits using known connectivity—adjacent circuit modeling, not primary EM reconstruction.",[],True,low_confidence,Ioannis Pisokas; Stanley Heinze; B. Webb,2019.0,bioRxiv,10.1101/854521,"Recent studies of the Central Complex in the brain of the fruit fly Drosophila melanogaster have identified neurons with localised activity that tracks the animal’s heading direction. These neurons are part of a neuronal circuit with dynamics resembling those of a ring attractor. Other insects have a homologous circuit sharing a generally similar topographic structure but with significant structural and connectivity differences. In this study, we model the precise connectivity patterns in two insect species to investigate the effect of the differences on the dynamics of the circuit. We illustrate that the circuit found in locusts can also operate as a ring attractor and we explore the role and robustness of the connectivity parameters. We identify differences that enable the fruit fly circuit to respond faster to changes of heading while they render the locust circuit more tolerant to noise. Our findings demonstrate that subtle differences in neuronal projection patterns can have a significant effect on the circuit performance and emphasise the need for a comparative approach in neuroscience.",JournalArticle,72,True,False,adjacent_relevant,adjacent,[],,0
work_05006ad65a5c5f62,9cd3bdfbcefaca30ba00c9ae15cf6368696843d0,core_audit,1,9cd3bdfbcefaca30ba00c9ae15cf6368696843d0,Regional Diversity in the Postsynaptic Proteome of the Mouse Brain,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,1d735fa23c8c7dba650b3f0800144970a283b1c58e71eb9437507b64a5e30b80,batch_000,adjacent_relevant,"['synapse_inference', 'biological_application']",0.78,proteome of the postsynaptic terminal; Postsynaptic proteomes were isolated from seven forebrain and hindbrain regions; Combining proteomic and connectomic data,Regional postsynaptic proteomics linked to connectomics—adjacent synaptic molecular biology.,[],True,low_confidence,M. Roy; Oksana Sorokina; Colin Mclean; S. Tapia-González; J. DeFelipe; Douglas Armstrong; S. Grant,2018.0,bioRxiv,10.3390/proteomes6030031,"The proteome of the postsynaptic terminal of excitatory synapses comprises over one thousand proteins in vertebrate species and plays a central role in behavior and brain disease. The brain is organized into anatomically distinct regions and whether the synapse proteome differs across these regions is poorly understood. Postsynaptic proteomes were isolated from seven forebrain and hindbrain regions in mice and their composition determined using proteomic mass spectrometry. Seventy-four percent of proteins showed differential expression and each region displayed a unique compositional signature. These signatures correlated with the anatomical divisions of the brain and their embryological origins. Biochemical pathways controlling plasticity and disease, protein interaction networks and individual proteins involved with cognition all showed differential regional expression. Combining proteomic and connectomic data shows that interconnected regions have specific proteome signatures. Diversity in synapse proteome composition is key feature of mouse and human brain structure.",JournalArticle,44,False,True,adjacent_relevant,adjacent,[],,0
work_0552194b80de37f0,7c2f5edbc8f19331780fcf494ba91beeba86af89,core_audit,1,7c2f5edbc8f19331780fcf494ba91beeba86af89,"Topology of synaptic connectivity constrains neuronal stimulus representation, predicting two complementary coding strategies",agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,905913828fa1bb88890ee63fbad15d6eb8aa086d592fe9822998866404e88b9d,batch_000,adjacent_relevant,"['structure_function_modeling', 'network_science']",0.7,Topology of synaptic connectivity constrains neuronal stimulus representation; connectivity of the sampled network,Theory linking synaptic connectivity topology to coding—adjacent modeling without EM mapping.,[],True,low_confidence,Michael W. Reimann; H. Riihimäki; Jason P. Smith; J. Lazovskis; C. Pokorny; R. Levi,2020.0,bioRxiv,10.1371/journal.pone.0261702,"In motor-related brain regions, movement intention has been successfully decoded from in-vivo spike train by isolating a lower-dimension manifold that the high-dimensional spiking activity is constrained to. The mechanism enforcing this constraint remains unclear, although it has been hypothesized to be implemented by the connectivity of the sampled neurons. We test this idea and explore the interactions between local synaptic connectivity and its ability to encode information in a lower dimensional manifold through simulations of a detailed microcircuit model with realistic sources of noise. We confirm that even in isolation such a model can encode the identity of different stimuli in a lower-dimensional space. We then demonstrate that the reliability of the encoding depends on the connectivity between the sampled neurons by specifically sampling populations whose connectivity maximizes certain topological metrics. Finally, we developed an alternative method for determining stimulus identity from the activity of neurons by combining their spike trains with their recurrent connectivity. We found that this method performs better for sampled groups of neurons that perform worse under the classical approach, predicting the possibility of two separate encoding strategies in a single microcircuit.",JournalArticle,9,False,True,adjacent_relevant,adjacent,[],,0
work_056237b15ff5a6e6,628173b527bd7f78e7d884c5a65629efa840fa89,unresolved,1,628173b527bd7f78e7d884c5a65629efa840fa89,Chimera States and Seizures in a Mouse Neuronal Model,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,1de629657c18074ea20cf838683ce556cb0b188911eacfaa22cc83083a0a119e,batch_000,adjacent_relevant,"['structure_function_modeling', 'network_science']",0.68,"network of modified Hindmarsh–Rose neurons, configured to reflect the graph of the mesoscale mouse connectome",Chimera/seizure dynamics on mesoscale mouse connectome model.,['mesoscale_only'],True,low_confidence,Henry M. Mitchell; P. Dodds; J. Mahoney; C. Danforth,2019.0,International Journal of Bifurcation and Chaos in Applied Sciences and Engineering,10.1142/s0218127420502569,"Chimera states — the coexistence of synchrony and asynchrony in a nonlocally-coupled network of identical oscillators — are often used as a model framework for epileptic seizures. Here, we explore the dynamics of chimera states in a network of modified Hindmarsh–Rose neurons, configured to reflect the graph of the mesoscale mouse connectome. Our model produces superficially epileptiform activity converging on persistent chimera states in a large region of a two-parameter space governing connections (a) between subcortices within a cortex and (b) between cortices. Our findings contribute to a growing body of literature suggesting mathematical models can qualitatively reproduce epileptic seizure dynamics.",JournalArticle,10,False,True,adjacent_relevant,adjacent,[],,0
work_068034b20857f28d,4cc73dfe85c17d169577440810117ab65efed6fb,core_audit,1,4cc73dfe85c17d169577440810117ab65efed6fb,Shallow networks run deep: Peripheral preprocessing facilitates odor classification,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,a1d478a7facc28f9561040ad9845a96c82c68f33d9ac2d635a5fd4706abd853e,batch_001,adjacent_relevant,"['structure_function_modeling', 'biological_application']",0.7,Drosophila as a model; odor preprocessing; shallow architectures,Algorithmic role of Drosophila olfactory preprocessing—circuit computation adjacent to connectomics.,[],True,low_confidence,Palka Puri; Shiuan-Tze Wu; Chih-Ying Su; Johnatan Aljadeff,2023.0,bioRxiv,10.1101/2023.07.23.550211,"The mammalian brain implements sophisticated sensory processing algorithms along multilayered (‘deep’) neural-networks. Strategies that insects use to meet similar computational demands, while relying on smaller nervous systems with shallow architectures, remain elusive. Using Drosophila as a model, we uncover the algorithmic role of odor preprocessing by a shallow network of compartmentalized olfactory receptor neurons. Each compartment operates as a ratiometric unit for specific odor-mixtures. This computation arises from a simple mechanism: electrical coupling between two differently-sized neurons. We demonstrate that downstream synaptic connectivity is shaped to optimally leverage amplification of a hedonic value signal in the periphery. Furthermore, peripheral preprocessing is shown to markedly improve novel odor classification in a higher brain center. Together, our work highlights a far-reaching functional role of the sensory periphery for downstream processing. By elucidating the implementation of powerful computations by a shallow network, we provide insights into general principles of efficient sensory processing algorithms.",,0,False,True,adjacent_relevant,adjacent,[],,0
work_06d988a94f52ce61,03c346060b2cbf04947305f0a5a36eef6ca852ec,core_audit,1,03c346060b2cbf04947305f0a5a36eef6ca852ec,System Identification with Biophysical Constraints: A Circuit Model of the Inner Retina,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,9add3aafdd65bcb0298bcdbcfee5841ad3a85d8f3559df31a38d507b0e5ae1e8,batch_001,adjacent_relevant,"['structure_function_modeling', 'biological_application']",0.72,circuit model of the inner retina; retinal function; neural circuits they form,Biophysically constrained system ID of retinal circuits—adjacent modeling.,[],True,low_confidence,Cornelius Schröder; David A. Klindt; Sarah Strauss; Katrin Franke; M. Bethge; Thomas Euler; Philipp Berens,2020.0,bioRxiv,10.1101/2020.06.16.154203,"Visual processing in the retina has been studied in great detail at all levels such that a comprehensive picture of the retina’s cell types and the many neural circuits they form is emerging. However, the currently best performing models of retinal function are black-box CNN models which are agnostic to such biological knowledge. In particular, these models typically neglect the role of the many inhibitory circuits involving amacrine cells and the biophysical mechanisms underlying synaptic release. Here, we present a computational model of temporal processing in the inner retina, including inhibitory feedback circuits and realistic synaptic release mechanisms. Fit to the responses of bipolar cells, the model generalized well to new stimuli including natural movie sequences, performing on par with or better than a benchmark black-box model. In pharmacology experiments, the model replicated in silico the effect of blocking specific amacrine cell populations with high fidelity, indicating that it had learned key circuit functions. Also, more in depth comparisons showed that connectivity patterns learned by the model were well matched to connectivity patterns extracted from connectomics data. Thus, our model provides a biologically interpretable data-driven account of temporal processing in the inner retina, filling the gap between purely black-box and detailed biophysical modeling.",JournalArticle,15,False,True,adjacent_relevant,adjacent,[],,0
work_06fed2e30ee196ac,3b871dce1b39ac72c6e226985602704ae6ee5aff,unresolved,1,3b871dce1b39ac72c6e226985602704ae6ee5aff,The connectomics challenge.,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,f17f91bec867ff48524208a58e9c5a02227301636cbb8f5bb9976d2d4396193a,batch_001,adjacent_relevant,"['network_science', 'infrastructure']",0.75,connectomics challenge; reconstruction of the connectivity map; electron and optical microscopy,Perspective on the connectomics mapping challenge across modalities.,[],True,low_confidence,L. Silvestri; L. Sacconi; F. Pavone,2013.0,Functional Neurology,10.11138/fneur/2013.28.3.167,"One of the most fascinating challenges in neuroscience is the reconstruction of the connectivity map of the brain. Recent years have seen a rapid expansion in the field of connectomics, whose aim is to trace this map and understand its relationship with neural computation. Many different approaches, ranging from electron and optical microscopy to magnetic resonance imaging, have been proposed to address the connectomics challenge on various spatial scales and in different species. Here, we review the main technological advances in the microscopy techniques applied to connectomics, highlighting the potential and limitations of the different methods. Finally, we briefly discuss the role of connectomics in the Human Brain Project, the Future and Emerging Technologies (FET) Flagship recently approved by the European Commission.",Review;JournalArticle,15,False,True,adjacent_relevant,adjacent,['key_for_students'],key_for_students,1
work_07aa0164f902c8fb,2f794aa713b953b69b22dae8edd331d96889fd53,core_audit,1,2f794aa713b953b69b22dae8edd331d96889fd53,Cell type composition and circuit organization of neocortical radial clones,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,5a158df7c9d1f7828ac1b0f180082605fc3885d1df19e6e33ffae2e32684c1fa,batch_001,adjacent_relevant,"['biological_application', 'network_science']",0.75,cell types and circuit organization of neocortical radial clones; multi-cell patch clamp,Radial clone cell types and local circuit connectivity via patch clamp—adjacent synaptic circuit biology.,[],True,low_confidence,C. Cadwell; F. Scala; Paul G. Fahey; D. Kobak; Fabian H Sinz; P. Johnsson; Shuang Li; R. Cotton; R. Sandberg; Philipp Berens; Xiaolong Jiang; A. Tolias,2019.0,bioRxiv,10.1101/526681,"Summary Excitatory neurons arising from a common progenitor establish radially-oriented clonal units in the neocortex which have been proposed to serve as elementary information processing modules. To characterize the cell types and circuit diagram within these clonal units, we performed single-cell RNA-sequencing and multi-cell patch clamp recordings of neurons derived from Nestin-positive progenitors. We found that radial clones do not appear to be fate-restricted, but instead individual clones are composed of a random sampling of the transcriptomic cell types present in a particular cortical area. The effect of lineage on synaptic connectivity depends on the type of connection tested: pairs of clonally related neurons were more likely to be connected vertically, across cortical layers, but not laterally within the same layer, compared to unrelated pairs. We propose that integration of vertical input from related neurons with lateral input from unrelated neurons may represent a developmentally programmed motif for assembling neocortical circuits.",,5,False,True,adjacent_relevant,adjacent,[],,0
work_07c7b0397ccdb7f6,4eb5be84d7872ddda9c26544ff154db0bfdfab95,core_audit,1,4eb5be84d7872ddda9c26544ff154db0bfdfab95,Heterocellular Coupling Between Amacrine Cells and Ganglion Cells,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,c53beeb1c9431eafcbdf45811da5663afcb58b3dbc1a7f3e9aa959d53c30cce3,batch_001,adjacent_relevant,"['biological_application', 'network_science']",0.7,"electrical coupling; bipolar cells, amacrine ... and ganglion cells; gap junctions",Heterocellular electrical coupling among retinal cell classes—circuit physiology adjacent.,[],True,low_confidence,R. Marc; C. Sigulinsky; Rebecca L. Pfeiffer; Daniel P. Emrich; James R. Anderson; Bryan William Jones,2018.0,bioRxiv,10.3389/fncir.2018.00090,"All superclasses of retinal neurons display some form of electrical coupling including the key neurons of the inner plexiform layer: bipolar cells (BCs), amacrine or axonal cells (ACs) and ganglion cells (GCs). However, coupling varies extensively by class. For example, mammalian rod bipolar cells form no gap junctions at all, while all cone bipolar cells form class-specific coupling arrays, many of them homocellular in-superclass arrays. Ganglion cells are unique in that classes with coupling predominantly form heterocellular cross-class arrays of ganglion cell::amacrine cell (GC::AC) coupling in the mammalian retina. Ganglion cells are the least frequent superclass in the inner plexiform layer and GC::AC gap junctions are sparsely arrayed amidst massive cohorts of AC::AC, bipolar cell BC::BC, and AC::BC gap junctions. Many of these gap junctions and most ganglion cell gap junctions are suboptical, complicating analysis of specific ganglion cells. High resolution 2 nm TEM analysis of rabbit retinal connectome RC1 allows quantitative GC::AC coupling maps of identified ganglion cells. Ganglion cells classes apparently avoid direct cross-class homocellular coupling altogether even though they have opportunities via direct membrane touches, while transient OFF alpha ganglion cells and transient ON directionally selective (DS) ganglion cells are strongly coupled to distinct amacrine / axonal cell cohorts. A key feature of coupled ganglion cells is intercellular metabolite flux. Most GC::AC coupling involves GABAergic cells (γ+ amacrine cells), which results in significant GABA flux into ganglion cells. Surveying GABA coupling signatures in the ganglion cell layer across species suggests that the majority of vertebrate retinas engage in GC::AC coupling. Multi-hop synaptic queries of the entire RC1 connectome clearly profiles the coupled amacrine and axonal cells. Photic drive polarities and source bipolar cell class selec-tivities are tightly matched across coupled cells. OFF alpha ganglion cells are coupled to OFF γ+ amacrine cells and transient ON DS ganglion cells are coupled to ON γ+ amacrine cells including a large interstitial axonal cell (IAC). Synaptic tabulations show close matches between the classes of bipolar cells sampled by the coupled amacrine and ganglion cells. Further, both ON and OFF coupling ganglion networks show a common theme: synaptic asymmetry whereby the coupled γ+ neurons are also presynaptic to ganglion cell dendrites from different classes of ganglion cells outside the coupled set. In effect, these heterocellular coupling patterns enable an excited ganglion cell to directly inhibit nearby ganglion cells of different classes. Similarly, coupled γ+ amacrine cells engaged in feedback networks can leverage the additional gain of bipolar cell synapses in shaping the signaling of a spectrum of downstream targets based on their own selective coupling with ganglion cells.",JournalArticle;Review,18,False,True,adjacent_relevant,adjacent,['key_for_students'],key_for_students,1
