work_id,canonical_paper_id,source_group,version_count,member_paper_ids,title,model,prompt_version,run_mode,prompt_sha256,adjudication_batch,decision,roles,confidence,evidence,reason,noise_flags,human_review_priority,human_review_reason
work_b7b15a02f2e2da1c,3948881211f7cb76342a92ea6c18c61eed40a288,role_bridge,1,3948881211f7cb76342a92ea6c18c61eed40a288,Network model of pathology spread recapitulates neurodegeneration and selective vulnerability in Huntington's Disease,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,feec0ae6a2a19ecd23dc31e669621945f53b51bff9029c57150dd96626ea4406,batch_028,out_of_scope,[],0.9,"network models are capable of predicting, to a high degree, observed atrophy in human subjects",HD atrophy spread on macro structural network.,"['generic_health_context', 'generic_network_neuroscience']",False,
work_b7c0a0706f0b0ef0,dfb3757d4c4f08a66063787ce571a87e9e47be79,unresolved,1,dfb3757d4c4f08a66063787ce571a87e9e47be79,A Dictionary Learning Approach for Signal Sampling in Task-Based fMRI for Reduction of Big Data,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,4ca0e610fc0e7dd03267662da2296bfe2eef437d4aae60af4fc1a5d5c00cb63c,batch_028,out_of_scope,[],0.93,experiments on the Human Connectome Project (HCP) task fMRI data,HCP task fMRI big-data sampling reduction.,['resting_state_or_functional_connectivity'],False,
work_b7c5c00e96df714c,5d61ef638fd684facc1e68e654053e9bc065b36f,role_bridge,1,5d61ef638fd684facc1e68e654053e9bc065b36f,Centrality in social networks conceptual clarification,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,,,insufficient_abstract,[],0.0,,No abstract after best-effort rescue; do not exclude from title alone.,[],True,uncertain_or_missing_abstract
work_b7d729a2df85acdd,cd190b41f59105eb9bc00f8e55bd7cbd522c3862,core_audit,1,cd190b41f59105eb9bc00f8e55bd7cbd522c3862,Commentary: Developmental connectomics to advance our understanding of typical and atypical brain development – Commentary on,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,15809e9fb8554ff8cd2c61e1357febb0ba5c4471beb59a2baf3547bb7eee93d8,batch_028,role_bridge,"['network_science', 'health_translation']",0.79,"framework for applying connectomics, the study of brain function from the perspective of underlying network organization, to advance understanding of healthy and maladaptive brain development",Commentary on developmental connectomics framework.,[],True,low_confidence
work_b7de1c9deeac5b96,800596430e85c5fb9f2ac55e6bd6cdf0ac568c34,unresolved,1,800596430e85c5fb9f2ac55e6bd6cdf0ac568c34,Altered Cortical Morphological Brain Networks and Their Diagnostic Classification Utility in Major Depressive Disorder,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,cd0f91a5177eb3a775c802b7df5c19ec4c60782dd1cb474821d9d5514d539d30,batch_028,out_of_scope,[],0.93,construct individual‐level cortical morphological networks based on cortical thickness,MDD morphological brain network classification.,['generic_health_context'],False,
work_b8071dfa5c20d433,a31903b47376e6a266dd61f8efa7cb8297f737c7,core_audit,1,a31903b47376e6a266dd61f8efa7cb8297f737c7,Multiscale neuro-inspired models for interpretation of EEG signals in patients with epilepsy.,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,d13c6b2bd4a6e5f444489df2b9ac8c2b4890e8ae04f8582de73175d02d3f59d0,batch_028,out_of_scope,[],0.91,"whole brain model consists of a large-scale network of interconnected neuronal masses, with connectivity based on the human connectome",Multiscale epilepsy modeling using macro human connectome.,"['generic_health_context', 'generic_network_neuroscience']",True,core_noise_audit
work_b822d82eebbd423f,486e9aabf6af516e8d14ec90e5481b340e4a068e,unresolved,1,486e9aabf6af516e8d14ec90e5481b340e4a068e,Connectome embedding in multidimensional graph-invariant spaces,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,899dc41d204c7e73d8fe44b21f7f7e93ea4e26985f53c894137c8389ca8e8a8f,batch_028,out_of_scope,[],0.94,"Using 100 healthy unrelated subjects from the Human Connectome Project, we generated multiple types of connectomes",HCP connectome embedding in graph-invariant spaces.,"['resting_state_or_functional_connectivity', 'generic_network_neuroscience']",False,
work_b82804d3aeb4fd4d,95e15714c863d825ea767e49c62c94e2892d0715,unresolved,1,95e15714c863d825ea767e49c62c94e2892d0715,Anatomy to Tract Mapping: A Repeatability Study,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,870000dcfeeb4cfcc443a7b17a698b09a2196304c5704722d57747e0d89fc173,batch_028,out_of_scope,[],0.95,Anatomy to Tract Mapping (ATM) has shown promising performance in generating bundle-specific streamlines,Anatomical MRI tractography repeatability without dMRI.,['diffusion_mri_or_tractography'],False,
work_b833458e7c3a0bc0,a1099463e9942468a992461fc27f64bbe7e35d65,unresolved,1,a1099463e9942468a992461fc27f64bbe7e35d65,Statistical Perspective on Functional and Causal Neural Connectomics: A Comparative Study,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,bab40f8763f90e1d5ba3811e4fd807874171d3ae65d6717b77f9eb90c65d4718,batch_028,adjacent_relevant,['structure_function_modeling'],0.77,"methodologies for mapping neural interactions into structural models, i.e., inference of functional connectome from neural recordings",Statistical framework comparing functional and causal connectomics.,[],True,low_confidence
work_b85fd91090f40934,2d4f073144d46f59f4485bc116451e4a59460581,core_audit,1,2d4f073144d46f59f4485bc116451e4a59460581,"Structural Synaptic Plasticity Has High Memory Capacity and Can Explain Graded Amnesia, Catastrophic Forgetting, and the Spacing Effect",agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,c09938f479dc10f8eea73d8c133382cca4d501b1939a8d35128b8d8bf8d74181,batch_028,out_of_scope,[],0.88,computational model for learning by structural plasticity,Theoretical structural plasticity memory model without connectome data.,['generic_network_neuroscience'],True,core_noise_audit
work_b866698ca919a87c,86d634e81b4596c1ffe177eff62cfe27401f7ac8,role_bridge,1,86d634e81b4596c1ffe177eff62cfe27401f7ac8,"Structure, biophysics, and circuit function of a “giant” cortical presynaptic terminal",agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,2bac75825949c8386c9ff64c4b32d266ea235dda0f1d64737a41f3c406af90cd,batch_028,adjacent_relevant,"['synapse_inference', 'biological_application']",0.79,"freeze-fracture and flash-and-freeze electron microscopy, has provided new insights into the structure, biophysics, and network function of hippocampal mossy fiber synapses",Hippocampal mossy fiber synapse ultrastructure review.,[],True,low_confidence
work_b8726c81a56b7710,9b1967355f51f37500aecd943089bad60b6f94a3,unresolved,1,9b1967355f51f37500aecd943089bad60b6f94a3,Using deep learning to classify pediatric posttraumatic stress disorder at the individual level,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,9c45f7bcd6d343e668a675fa4cd02aa4a4d79806d981119e0296443bb53a6e85,batch_028,out_of_scope,[],0.94,resting-state functional neuroimaging have revealed alterations in graph-based brain topological network metrics in pediatric PTSD,Pediatric PTSD rs-fMRI graph deep learning classifier.,"['resting_state_or_functional_connectivity', 'generic_machine_learning', 'generic_health_context']",False,
work_b889b7bbc3c4d76b,bd6321576f8efa8f91af60edb1638493a1d43d8d,core_audit,1,bd6321576f8efa8f91af60edb1638493a1d43d8d,Small brains for big science.,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,90f7d16881a164be32e90b949af9f1314ee3ae81df11e6aa564567ae0861e364,batch_028,adjacent_relevant,['biological_application'],0.76,The brains of miniature insects offer insights into the evolution of brain design,Miniature insect brains and connectome stereotypy perspective.,[],True,low_confidence
work_b89c0d5759cbe55c,42f490993762f2b882ede42f101abed5a894d94c,unresolved,1,42f490993762f2b882ede42f101abed5a894d94c,141 Preoperative Brain Mapping in Neuro-oncology With Graph Theory Analysis of the Functional Connectome.,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,,,insufficient_abstract,[],0.0,,No abstract after best-effort rescue; do not exclude from title alone.,[],True,uncertain_or_missing_abstract
work_b8a23c493389fee6,59295abecd8f08164cf3c1213f0ed2ab9cd8803d,unresolved,1,59295abecd8f08164cf3c1213f0ed2ab9cd8803d,Reorganization of Anatomical Connectome following Electroconvulsive Therapy in Major Depressive Disorder,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,ba15f24165751267b5168fca48ed78918956d8af6946d833c5a1526f997706f6,batch_028,out_of_scope,[],0.93,constructed large-scale anatomical networks derived from white matter fiber tractography,MDD ECT white matter graph reorganization from DTI.,"['diffusion_mri_or_tractography', 'generic_health_context']",False,
work_b8ad6936479c6e73,9d792e9eb485d1b7b90be90bcd50c2a3af71067e,core_audit,1,9d792e9eb485d1b7b90be90bcd50c2a3af71067e,Genetically encoded sensors for analysing neurotransmission among synaptically-connected neurons,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,addef049235a17a352b94fd3b9b2c177f692b79f0a2d640a33d5901090808749,batch_028,adjacent_relevant,"['synapse_inference', 'biological_application']",0.81,visualize neurotransmission named Split Protein HEmispheres for REconstitution (Sphere),Genetically encoded synaptic neurotransmission sensors for circuit mapping.,[],True,low_confidence
work_b8ae78f1fd8ae67a,8b52ffdd7b2e2d21721c7090f1239f86bc1cb436,core_audit,1,8b52ffdd7b2e2d21721c7090f1239f86bc1cb436,Synaptic organization of visual space in primary visual cortex,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,de8b456b65fda24366e435742d8dde5a4c59913651d2c4a717a0fa2bb78b1a72,batch_028,adjacent_relevant,"['biological_application', 'synapse_inference']",0.78,mapping spatial receptive fields in dendritic spines of mouse visual cortex neurons using two-photon calcium imaging,"V1 synaptic input organization from two-photon imaging, not EM connectome.",[],True,low_confidence
work_b8c08edcd5607743,b10f0a3504e715c6587a5ad7bdbd787c8d6d4ea8,unresolved,1,b10f0a3504e715c6587a5ad7bdbd787c8d6d4ea8,On a two-truths phenomenon in spectral graph clustering,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,dafb49e82ec45763f70a66751658b0d2b9a69b57ca23f114e0ba87cdb8e9f972,batch_028,out_of_scope,[],0.92,convincingly illustrated here via a diffusion MRI connectome dataset,Spectral clustering theory demo on diffusion connectome.,"['diffusion_mri_or_tractography', 'generic_network_neuroscience']",False,
work_b8c6509909aca695,f3974c71793d873f7f0d525a51ec4145d4baf978,unresolved,1,f3974c71793d873f7f0d525a51ec4145d4baf978,Schizophrenia-like topological changes in the structural connectome of individuals with sub-clinical psychotic experiences,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,5b30dcc6f435c52b961b5a339b9a4f47b8f0303f10380938d80a2a1ce33ed33a,batch_028,out_of_scope,[],0.94,scanned with diffusion‐weighted MRI. Whole‐brain structural connectomes were derived,Sub-clinical psychosis diffusion structural connectome.,"['diffusion_mri_or_tractography', 'generic_health_context']",False,
work_b8c8681f9d3582e5,60d11ca36eb0f4b7ffda3dc026ae7c31e1d62196,unresolved,1,60d11ca36eb0f4b7ffda3dc026ae7c31e1d62196,"Review for ""Investigating the brain structural connectome following working memory training in children born extremely preterm or extremely low birth weight""",agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,,,insufficient_abstract,[],0.0,,No abstract after best-effort rescue; do not exclude from title alone.,[],True,uncertain_or_missing_abstract
work_b8d1a760494a9230,ecfc9b0a60343603736cabae2088a754fc221d9b,unresolved,1,ecfc9b0a60343603736cabae2088a754fc221d9b,Beyond the wiring diagram: signalling through complex neuromodulator networks,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,6819a6102f8c89e2bfb902d12d6e43f8da64ab9d9b74a8f53021abed1e3de2b6,batch_028,adjacent_relevant,"['biological_application', 'structure_function_modeling']",0.76,"the neuronal wiring diagram alone is not sufficient to specify, and permit us to understand, the computation",Review of neuromodulator networks supplementing synaptic wiring diagrams.,[],True,low_confidence
work_b8d33ea703c372ab,b88c0748e5f99d81ddfde3a42ce2b4e7c28b1946,unresolved,1,b88c0748e5f99d81ddfde3a42ce2b4e7c28b1946,Connectome Reorganization Associated With Surgical Outcome in Temporal Lobe Epilepsy,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,c2719b2b56f0fe5df8644b74a9ec96372d3670b93efe31849d89575cb349046d,batch_028,out_of_scope,[],0.93,constructed whole-brain anatomical networks derived from white matter tractography,MTLE surgical outcome and diffusion connectome reorganization.,"['diffusion_mri_or_tractography', 'generic_health_context']",False,
work_b8d5a00c3d287d93,aade82c7aeed132ba0606506c473fdcb3d794e9f,role_bridge,1,aade82c7aeed132ba0606506c473fdcb3d794e9f,Dense functional and molecular readout of a circuit hub in sensory cortex,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,1c09ee9d20902a52d38c5a30a72cf2a7170632e1d795626ae6dcb526359395e8,batch_028,adjacent_relevant,['biological_application'],0.74,combined population recordings using two-photon calcium imaging with spatial transcriptomics,Mouse S1 dense functional/molecular circuit readout without connectome mapping.,[],True,low_confidence
work_b8f2f5617e12eb28,31b64b29c1bb86ae34ebbbdb7816acc37fac853a,core_audit,1,31b64b29c1bb86ae34ebbbdb7816acc37fac853a,Quantitative neuroanatomy for connectomics in Drosophila,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,6ecf3d48e9921e4007f3ea93a69b70aaa50cb75ceb44461190686ce7ef06ca13,batch_028,core_relevant,"['proofreading_qc', 'reconstruction_segmentation']",0.95,quantitative arbor and network context to iteratively proofread and reconstruct circuits and create anatomically-enriched wiring diagrams,Quantitative neuroanatomy methods for Drosophila connectomics proofreading.,[],False,
work_b91b81c7b5a92aa7,ce80eacd0a439a91fe53fdb5b5729bdff9c4ac0b,unresolved,1,ce80eacd0a439a91fe53fdb5b5729bdff9c4ac0b,Multiplex connectome changes across the Alzheimer’s spectrum,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,af2b0384cf7bc34c6752895a5c7f95f0ec931c9ee8317f3686880b4c974a2872,batch_028,out_of_scope,[],0.92,integrate the networks obtained from T1-weighted and 18F-Florbetapir PET to build a multiplex connectome,AD multiplex PET/MRI connectome analysis.,['generic_health_context'],False,
work_b91c8329ab40c14c,82eb2e795d8be3d007c341241c3c497b364a1e6c,unresolved,1,82eb2e795d8be3d007c341241c3c497b364a1e6c,Precuneal gliomas promote behaviorally relevant remodeling of the functional connectome.,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,801b5d8820e53242ad4c8dc9f2e8f8e729f4b1d0e4c3855fa3542529915eb124,batch_028,out_of_scope,[],0.94,"Connectome multivariate pattern analysis (MVPA), seed-network analysis, and graph theoretical analysis were conducted",Precuneal glioma rs-fMRI connectome remodeling.,"['resting_state_or_functional_connectivity', 'generic_health_context']",True,random_high_confidence_exclusion_audit
work_b93454c723b2401e,e2d8d31efa2f411c45e74b5e131d0edd20d3896f,unresolved,1,e2d8d31efa2f411c45e74b5e131d0edd20d3896f,Translating single-neuron axonal reconstructions into meso-scale connectivity statistics in the mouse somatosensory thalamus,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,589a8f064b01770f7c27b9c94aebc6c3b60e35350daef0985882dff0048fb28d,batch_028,adjacent_relevant,['biological_application'],0.73,"characterize the full diversity of 257 VPM neurons, obtained by combining data from the MouseLight and Braintell projects",Single-neuron axonal morphology workflow for thalamocortical connectomics.,['mesoscale_only'],True,low_confidence
work_b934576fea3c7a97,8e8b3cc31573f81ceb781fda7526e992d0f27e2f,unresolved,1,8e8b3cc31573f81ceb781fda7526e992d0f27e2f,Perturbation of resting-state network nodes preferentially propagates to structurally rather than functionally connected regions,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,dff8bf241c8ef396173197440db42032dff462fd13f06fbb31c5a18519408af1,batch_028,out_of_scope,[],0.93,functional and structural connectivity derived from each individual stimulation spot were characterized via functional magnetic resonance imaging (fMRI) and Diffusion Weighted Imaging (DWI),TMS-EEG propagation predicted by dMRI vs fMRI connectivity.,"['diffusion_mri_or_tractography', 'resting_state_or_functional_connectivity']",False,
work_b9427d82f30c52ed,7b2842fe615d62162b6d359fc43dbd86e4feae4f,core_audit,1,7b2842fe615d62162b6d359fc43dbd86e4feae4f,The neuroanatomical ultrastructure and function of a biological ring attractor,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,37b904e9a0dd325a82ce54b1e0a4a469337a9731df5c2173749f549dde3669db,batch_028,core_relevant,"['reconstruction_segmentation', 'biological_application']",0.97,performed electron-microscopy-based circuit reconstruction and RNA profiling of identified cell types in the heading direction system of Drosophila melanogaster,EM circuit reconstruction of Drosophila ring attractor network.,[],False,
work_b9496fa54a1a28c6,3cc82e56a5881ac2b9c148a160b4a3004dce3038,unresolved,1,3cc82e56a5881ac2b9c148a160b4a3004dce3038,A fiber coherence index for quality control of B-table orientation in diffusion MRI scans,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,c45c63b5ce23abe3f561bd01a9e33aa51ba482184457ebb8038ed1d75e736fe7,batch_028,out_of_scope,[],0.96,automated quality control procedure to detect when the b-table is flipped and/or permuted incorrectly,Diffusion MRI b-table QC for tractography.,['diffusion_mri_or_tractography'],False,
work_b9629434b4af47f4,34f02fc8a67ed2a441a4948e6483b6f6c2b71308,core_audit,1,34f02fc8a67ed2a441a4948e6483b6f6c2b71308,Detection of Neuron Membranes in Electron Microscopy Images using a Serial Neural Network Architecture,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,3440a764d32e4f91614c7823d942220dde748664e66f113125dc55cff6c5c2af,batch_028,core_relevant,['reconstruction_segmentation'],0.93,"Study of nervous systems via the connectome, the map of connectivities of all neurons in that system",Serial ANN architecture for EM neuron membrane detection in connectomics.,[],False,
work_b98488afd23ee516,de6750204f30ee5b29e518f14b3e2cf6418cfd66,unresolved,1,de6750204f30ee5b29e518f14b3e2cf6418cfd66,Refining RDoC Using Individual-Level Task fMRI Factor Models Reveals Reproducible and Clinically Relevant Brain-Wide Motifs,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,8ccf0196ad1039a7cf7e6eeaa70201013646ba198c7fd4f08c8f6114fb227268,batch_028,out_of_scope,[],0.94,applied a multi-stage validation framework to Human Connectome Project (HCP) task-fMRI data,HCP task-fMRI RDoC factor model validation.,['resting_state_or_functional_connectivity'],False,
work_b997546a357d8925,cf6d38b72b3d6713efb94e8f79058a3b81808aca,role_bridge,3,8b9a752494539be2e2f2c103ff16d355b51e9b3d;8fac9bfe264b1bf5a8c3aaa10f0b46ec92ce4d64;cf6d38b72b3d6713efb94e8f79058a3b81808aca,"De novo transcriptome assembly, functional annotation and characterization of the Atlantic bluefin tuna (Thunnus thynnus) larval stage.",agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,6eec137144833d4ffd3290f9046bfe5c2016566cb5e9ffe521f5fd3d3ce95763,batch_028,out_of_scope,[],0.98,"de novo transcriptome assembly, functional annotation and characterization of the Atlantic bluefin tuna",Fish larval transcriptome unrelated to connectomics.,[],False,
work_b9bb9a95185be2a5,5684ae332208195f18ad40d0893787c7c656c84d,unresolved,1,5684ae332208195f18ad40d0893787c7c656c84d,Microstructural grey matter parcellation and its relevance for connectome analyses,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,ad646b61b3430ed7a31317c5482805912b0c0d1379ec56fe3272b827b69c6b11,batch_028,out_of_scope,[],0.9,parcellation schemes of the cerebral grey matter and their relevance for connectome analyses,Grey matter parcellation review for macro connectome analysis.,['ambiguous_connectome_usage'],True,random_high_confidence_exclusion_audit
work_b9bc79c1007d6364,b695cfcb46c955f8fc60b038bb913b5445a8b5e0,core_audit,1,b695cfcb46c955f8fc60b038bb913b5445a8b5e0,A Modular Hierarchical Approach to 3D Electron Microscopy Image Segmentation,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,f649e15d40901fbe8d24bfc43d9e1ec34aef197ae3bf8da74efc1a9b9a587b26,batch_028,core_relevant,['reconstruction_segmentation'],0.94,fully automatic approach for intra-section segmentation and inter-section reconstruction of neurons using EM images,Hierarchical EM neuron segmentation and reconstruction pipeline.,[],False,
work_b9d08d3f470a376f,96c76043e11f927a9d7539ba1ce6b3777292e73a,core_audit,1,96c76043e11f927a9d7539ba1ce6b3777292e73a,How Flies See Motion.,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,740ace30a50c12162bf67efaee2dcb2654feaa1e6ad2f4ab04f807ccdd1d38c4,batch_028,core_relevant,['biological_application'],0.92,charting of a connectome of its visual system have led to rapid progress and unprecedented detail in our understanding of how neurons compute the direction of motion,Drosophila motion vision review grounded in connectome.,[],False,
work_b9df33a890bb19c3,1312048839a26b10e91c53cc0b72ef5a595b7146,unresolved,1,1312048839a26b10e91c53cc0b72ef5a595b7146,The nondecussating pathway of the dentatorubrothalamic tract in humans: human connectome-based tractographic study and microdissection validation.,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,d466d20947c80a7f0b58135fcc99f4e9125a65043a649346cfeff4d05817cae2,batch_028,out_of_scope,[],0.95,template of 488 subjects from the Human Connectome Project,HCP tractography study of dentatorubrothalamic tract.,['diffusion_mri_or_tractography'],False,
work_b9f45a9bcbef91f3,ae8341cdb474503aa466afc83044f0e72e169cd6,unresolved,1,ae8341cdb474503aa466afc83044f0e72e169cd6,The impact of genetic risk for Alzheimer’s disease on the structural brain networks of young adults,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,d006f03b3cbfd489ac535e681fb4a7a02619534c4e215ef7686d801f391460e7,batch_028,out_of_scope,[],0.93,Diffusion MRI data were used to perform whole-brain tractography and to generate structural brain networks,Young adult AD polygenic risk and diffusion structural connectome.,"['diffusion_mri_or_tractography', 'generic_health_context']",False,
work_b9f7a31de4e8a8b9,9d99538fbfee4b19f6479b5176cb864ada1072b5,unresolved,1,9d99538fbfee4b19f6479b5176cb864ada1072b5,Combining Neuroimaging and Omics Datasets for Disease Classification Using Graph Neural Networks,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,80652da0f4ba84912d33e8f05a894365a1ed3a8a4a74fd2908a8ff26ebfb7c7a,batch_028,out_of_scope,[],0.94,combines both structural and functional connectome data with multi-omics data for disease classification,GNN multimodal connectome and omics PD classification.,"['generic_machine_learning', 'diffusion_mri_or_tractography', 'resting_state_or_functional_connectivity', 'generic_health_context']",False,
work_ba06be4ad07d832b,69b0aa2e1fd90a9f689384cd14d9cd662698304e,core_audit,1,69b0aa2e1fd90a9f689384cd14d9cd662698304e,Automatic classification and neurotransmitter prediction of synapses in electron microscopy,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,f050786df08d2ce9bda31b5a56e51905134df3be075063c6afe65dc1aced06f7,batch_028,core_relevant,"['synapse_inference', 'reconstruction_segmentation']",0.94,deep-learning-based workflow to detect synapses and predict their neurotransmitter type in the primitive chordate Ciona intestinalis (Ciona) electron microscopic (EM) images,EM synapse detection and neurotransmitter prediction for Ciona connectomics.,[],False,
work_ba255a04a84e1e9c,3b166cff2703dc9f20a02a15a3a45d81b230d620,core_audit,1,3b166cff2703dc9f20a02a15a3a45d81b230d620,Approaching a connectome of the human foveal retina,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,0d5fdd79354cd56f92cc624bb7bc770127c95e72fc38399b8c1b1f0f2263377d,batch_028,core_relevant,"['reconstruction_segmentation', 'biological_application']",0.97,create a proofreadable first-draft wiring diagram—a connectome—mapping every neuron and synapse in a sample of human fovea,Human foveal retina connectome draft wiring diagram.,[],False,
work_ba32a5e82ebd4e98,d5e811b1abf38eb19f4e99122626947e6820f18b,unresolved,1,d5e811b1abf38eb19f4e99122626947e6820f18b,Network reorganisation following anterior temporal lobe resection and relation with post-surgery seizure relapse: A longitudinal study,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,b9a61aa240b81ffed176f38b5c044a6dc1ef97492c7ddfca0332834fa4be1b80,batch_028,out_of_scope,[],0.91,Diffusion changes assessed at two time points following epilepsy surgery,Epilepsy surgery diffusion connectome changes abstract.,"['diffusion_mri_or_tractography', 'generic_health_context', 'paratext_or_peer_review_record']",False,
work_ba33cffaec20fe30,1237700e6597d77579aed5944f2d35cedd526d49,core_audit,1,1237700e6597d77579aed5944f2d35cedd526d49,Dopamine neuron synaptic connectivity defines physiological striatal domains,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,21eaf95e21d0c4c7c8cdfabd1e5a407f28a2bd43090d4877e86bed0e25b0d43e,batch_028,adjacent_relevant,"['biological_application', 'synapse_inference']",0.8,Dopamine neuron synaptic actions in cholinergic interneurons are the strongest and most complex,Striatal dopamine neuron synaptic connectivity electrophysiology mapping.,[],True,low_confidence
work_ba35af28814b98ba,dff36c09464efe41405e869a26c0c3b5d9aef6ec,unresolved,1,dff36c09464efe41405e869a26c0c3b5d9aef6ec,The Human Connectome,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,,,insufficient_abstract,[],0.0,,No abstract after best-effort rescue; do not exclude from title alone.,[],True,uncertain_or_missing_abstract
work_ba4c840d8621530a,b61bd3213cd93cbfb113434d8e3d0b525536113d,core_audit,1,b61bd3213cd93cbfb113434d8e3d0b525536113d,Synaptic and peptidergic connectome of a neurosecretory centre in the annelid brain,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,7f2d498b9b086dab3f07f130491cb82b4c14dff87b582dfbe8a0cbea9c73f7d4,batch_028,core_relevant,"['reconstruction_segmentation', 'biological_application', 'synapse_inference']",0.97,electron microscopy and gene expression mapping to analyse the synaptic and peptidergic connectome of an entire neurosecretory centre,EM synaptic and peptidergic connectome of annelid neurosecretory center.,[],False,
work_ba57f8894b215008,fd6ec287a5c4439d7d170c042cd28315cae4cfce,core_audit,1,fd6ec287a5c4439d7d170c042cd28315cae4cfce,C. elegans wired and wireless connectome: insights into principles of nervous system structure and function,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,1e5b06652dc3e33f4dba861bb030622698d667a0e8916a394f4f53ffd38ab66b,batch_028,core_relevant,"['biological_application', 'network_science']",0.91,"Being the first organism with a mapped connectome, published nearly 40 years ago",Review of C. elegans wired and wireless connectome organization.,[],False,
work_ba887efb2496ec93,aa9635e531de729d47c9f166c388cd5ff0feeaaf,unresolved,1,aa9635e531de729d47c9f166c388cd5ff0feeaaf,BrainGNN: Interpretable Brain Graph Neural Network for fMRI Analysis,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,d0febd7e1def57f18851e7ef79a7471b6ea769ed351ceff7c7fa7ed48366f015,batch_028,out_of_scope,[],0.95,"BrainGNN, a graph neural network (GNN) framework to analyze functional magnetic resonance images (fMRI)",fMRI BrainGNN for ASD and HCP task classification.,"['generic_machine_learning', 'resting_state_or_functional_connectivity']",False,
work_ba8f483769b6fdc6,77f30b26a7d48cfcce473aa28afca153880eff23,unresolved,1,77f30b26a7d48cfcce473aa28afca153880eff23,PPA: Principal parcellation analysis for brain connectomes and multiple traits,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,e4ed3e9f79a028f593de41a22e64f5f04ed73a1a7d680eac36ffab7583e642a6,batch_028,out_of_scope,[],0.94,"Principal Parcellation Analysis (PPA), representing individual brain connectomes by compositional vectors building on a basis system of fiber bundles",Tractography-based PPA connectome representation.,['diffusion_mri_or_tractography'],False,
